Latitude,Longitude,Zone,GHI (kWh/m2)
45.5109354,9.2067196,Zone 9,1405.1
45.5110079,9.1964654,Zone 9,1404.9
45.5110177,9.1964298,Zone 9,1404.9
45.5110222,9.2036384,Zone 9,1405
45.5110652,9.1965673,Zone 9,1404.9
45.5112015,9.1958042,Zone 9,1404.9
45.5112119,9.2037579,Zone 9,1405
45.5112654,9.2025889,Zone 9,1405
45.5112785,9.1958243,Zone 9,1404.9
45.511092,9.1965827,Zone 9,1404.9
45.511194,9.1964842,Zone 9,1404.9
45.5111949,9.2025352,Zone 9,1405
45.511303,9.2021007,Zone 9,1405
45.5113159,9.2109478,Zone 9,1405.3
45.5113453,9.2021208,Zone 9,1405
45.5112485,9.2029738,Zone 9,1405
45.5113443,9.195481,Zone 9,1404.9
45.511397,9.1949781,Zone 9,1404.9
45.511272,9.195992,Zone 9,1404.9
45.5128137,9.2118098,Zone 9,1404.9
45.5116075,9.1944604,Zone 9,1404.9
45.5114768,9.1959719,Zone 9,1404.9
45.5114919,9.1958592,Zone 9,1404.9
45.5118504,9.1953201,Zone 9,1404.9
45.5115971,9.2004887,Zone 9,1405
45.5116178,9.2007543,Zone 9,1405
45.5117837,9.1953764,Zone 9,1404.9
45.5118969,9.200018,Zone 9,1405
45.5119721,9.1997551,Zone 9,1404.8
45.5127286,9.1965097,Zone 9,1404.7
45.5129307,9.2128746,Zone 9,1405
45.5132873,9.2123529,Zone 9,1404.9
45.5021059,9.1665983,Zone 9,1405.7
45.4827144,9.1865291,Zone 9,1406.5
45.490855,9.1812015,Zone 9,1405.9
45.5022627,9.1623083,Zone 9,1405.9
45.4890955,9.1885815,Zone 9,1406.3
45.5114344,9.1755477,Zone 9,1404.7
45.4908985,9.1885885,Zone 9,1406.1
45.4954972,9.1890881,Zone 9,1405.7
45.4952423,9.1900388,Zone 9,1405.9
45.495932,9.1922021,Zone 9,1405.9
45.50056,9.1630141,Zone 9,1405.8
45.5011524,9.1652421,Zone 9,1405.7
45.4831789,9.1903027,Zone 9,1406.8
45.4831836,9.1887121,Zone 9,1406.6
45.4839243,9.1896426,Zone 9,1406.6
45.4833961,9.1902517,Zone 9,1406.8
45.4832466,9.1904341,Zone 9,1406.8
45.4840882,9.1895087,Zone 9,1406.6
45.506018,9.1977902,Zone 9,1405.2
45.4977324,9.1700701,Zone 9,1405.7
45.4817337,9.1874108,Zone 9,1407
45.4833007,9.1888676,Zone 9,1406.6
45.4819814,9.1872573,Zone 9,1407
45.5156919,9.2085178,Zone 9,1404.7
45.4860478,9.1902983,Zone 9,1406.6
45.4860609,9.190427,Zone 9,1406.6
45.5073092,9.2038429,Zone 9,1405.5
45.5074279,9.2039029,Zone 9,1405.5
45.4817058,9.1893885,Zone 9,1407.2
45.4822373,9.1895565,Zone 9,1407.2
45.5021424,9.1585574,Zone 9,1405.9
45.5150601,9.2126561,Zone 9,1404.8
45.5219451,9.2162958,Zone 9,1404.6
45.5221571,9.2158596,Zone 9,1404.6
45.514126,9.2055777,Zone 9,1404.8
45.4838586,9.1889392,Zone 9,1406.6
45.4838069,9.1888601,Zone 9,1406.6
45.5217811,9.2162725,Zone 9,1404.6
45.5220358,9.2164251,Zone 9,1404.6
45.5218844,9.2164423,Zone 9,1404.6
45.5152024,9.2113814,Zone 9,1404.7
45.5003611,9.1646555,Zone 9,1405.8
45.5003206,9.1641955,Zone 9,1405.8
45.499814,9.1651665,Zone 9,1405.9
45.5142598,9.2082465,Zone 9,1404.9
45.5180955,9.2086637,Zone 9,1404.6
45.5164881,9.20898,Zone 9,1404.7
45.5147656,9.207718,Zone 9,1404.9
45.5150404,9.2081682,Zone 9,1404.7
45.5168818,9.2092146,Zone 9,1404.7
45.51472,9.207955,Zone 9,1404.9
45.5148576,9.2080596,Zone 9,1404.9
45.5182073,9.2083019,Zone 9,1404.6
45.5176943,9.2100906,Zone 9,1404.7
45.5181236,9.2085736,Zone 9,1404.6
45.5178032,9.2097109,Zone 9,1404.6
45.5149714,9.2059631,Zone 9,1404.8
45.518336,9.207841,Zone 9,1404.6
45.5170303,9.2092991,Zone 9,1404.7
45.5146791,9.2083885,Zone 9,1404.9
45.5149009,9.2070796,Zone 9,1404.8
45.5149328,9.2069442,Zone 9,1404.8
45.5147468,9.2085173,Zone 9,1404.9
45.515219,9.206048,Zone 9,1404.7
45.5159943,9.2064811,Zone 9,1404.7
45.5144366,9.2089162,Zone 9,1404.9
45.5153393,9.2069599,Zone 9,1404.7
45.515219,9.2086242,Zone 9,1404.7
45.5152885,9.206925,Zone 9,1404.7
45.5160535,9.2077512,Zone 9,1404.7
45.5162217,9.2066152,Zone 9,1404.7
45.5179221,9.2098027,Zone 9,1404.6
45.5174748,9.2092737,Zone 9,1404.7
45.5032082,9.1571452,Zone 9,1405.8
45.4884109,9.1843606,Zone 9,1406.1
45.5034402,9.1523871,Zone 9,1405.9
45.5039211,9.1632844,Zone 9,1405.6
45.5022453,9.1594508,Zone 9,1405.9
45.4866529,9.1909349,Zone 9,1406.6
45.5138725,9.1739051,Zone 9,1404.6
45.4932253,9.1867845,Zone 9,1405.8
45.4934053,9.1868858,Zone 9,1405.8
45.4931872,9.1862159,Zone 9,1405.8
45.5185307,9.2128182,Zone 9,1404.7
45.5168097,9.2133245,Zone 9,1404.8
45.518965,9.2145019,Zone 9,1404.7
45.5175328,9.2136763,Zone 9,1404.7
45.4901751,9.1877444,Zone 9,1406.1
45.490554,9.1876183,Zone 9,1406.1
45.4913374,9.1877904,Zone 9,1406.1
45.4904923,9.188507,Zone 9,1406.1
45.5033446,9.1649947,Zone 9,1405.6
45.4931408,9.1882735,Zone 9,1405.9
45.4927794,9.1884974,Zone 9,1405.9
45.4939009,9.1883506,Zone 9,1405.9
45.493588,9.1879365,Zone 9,1405.9
45.4921764,9.1888531,Zone 9,1406.1
45.4920415,9.1878809,Zone 9,1406.1
45.509818,9.2052567,Zone 9,1405.4
45.5086591,9.2023598,Zone 9,1405.2
45.5099956,9.2056656,Zone 9,1405.4
45.5083298,9.2022157,Zone 9,1405.2
45.5077417,9.2032468,Zone 9,1405.3
45.5082116,9.2025574,Zone 9,1405.3
45.5081176,9.2023348,Zone 9,1405.2
45.5091889,9.2062173,Zone 9,1405.4
45.5081127,9.2027052,Zone 9,1405.3
45.5095877,9.2054715,Zone 9,1405.4
45.5093011,9.2050304,Zone 9,1405.4
45.5093795,9.2036277,Zone 9,1405.3
45.5093936,9.2034748,Zone 9,1405.3
45.491013,9.1856719,Zone 9,1406
45.4914033,9.1846272,Zone 9,1405.9
45.4913789,9.1855681,Zone 9,1406
45.4899225,9.1859767,Zone 9,1406.2
45.4966331,9.1880812,Zone 9,1405.7
45.4952088,9.1771729,Zone 9,1405.7
45.4953999,9.1765559,Zone 9,1405.7
45.4954116,9.1765124,Zone 9,1405.7
45.495421,9.1763226,Zone 9,1405.7
45.4960053,9.176216,Zone 9,1405.7
45.4971748,9.1843106,Zone 9,1405.5
45.4950084,9.1842128,Zone 9,1405.5
45.495062,9.1840224,Zone 9,1405.5
45.4956082,9.1819395,Zone 9,1405.6
45.4954446,9.1825683,Zone 9,1405.5
45.4954703,9.1866138,Zone 9,1405.6
45.4942721,9.1874949,Zone 9,1405.8
45.4946454,9.1871851,Zone 9,1405.8
45.4949227,9.1870429,Zone 9,1405.8
45.4951389,9.1869008,Zone 9,1405.6
45.4953565,9.1871663,Zone 9,1405.6
45.4954665,9.1873312,Zone 9,1405.6
45.4957166,9.1876491,Zone 9,1405.7
45.4953208,9.1890036,Zone 9,1405.7
45.494854,9.188453,Zone 9,1405.9
45.4938401,9.1849172,Zone 9,1405.7
45.4941146,9.184971,Zone 9,1405.7
45.4942763,9.1850377,Zone 9,1405.8
45.493511,9.1849736,Zone 9,1405.7
45.4939595,9.1851828,Zone 9,1405.8
45.4937386,9.1872259,Zone 9,1405.8
45.4933527,9.1860974,Zone 9,1405.8
45.4931302,9.1852279,Zone 9,1405.8
45.4944482,9.1862731,Zone 9,1405.8
45.4944322,9.1864528,Zone 9,1405.8
45.4940731,9.1867184,Zone 9,1405.8
45.4948045,9.1767034,Zone 9,1405.9
45.4943435,9.1761075,Zone 9,1405.9
45.4939722,9.1783109,Zone 9,1405.8
45.4954672,9.1801381,Zone 9,1405.6
45.4947745,9.1840698,Zone 9,1405.7
45.5067556,9.1679812,Zone 9,1405.3
45.5048826,9.1689562,Zone 9,1405.5
45.5034933,9.1692348,Zone 9,1405.5
45.4831188,9.1872322,Zone 9,1406.5
45.4830861,9.1851684,Zone 9,1406.5
45.4876112,9.1918087,Zone 9,1406.5
45.4861007,9.1902467,Zone 9,1406.6
45.4806114,9.1938153,Zone 9,1407.4
45.4809055,9.1931116,Zone 9,1407.4
45.500108,9.1816192,Zone 9,1405.2
45.4840159,9.1964633,Zone 9,1406.9
45.5030421,9.1933995,Zone 9,1405.3
45.5005273,9.1881034,Zone 9,1405.3
45.500337,9.1784768,Zone 9,1405.3
45.5024053,9.1570631,Zone 9,1406
45.5024462,9.1567616,Zone 9,1406
45.5023791,9.1537897,Zone 9,1406.1
45.5023896,9.1540322,Zone 9,1406.1
45.5132703,9.2115001,Zone 9,1404.9
45.5130955,9.2115242,Zone 9,1404.9
45.5131697,9.2116745,Zone 9,1404.9
45.5131923,9.2116865,Zone 9,1404.9
45.5133456,9.2113054,Zone 9,1404.9
45.5132899,9.2115049,Zone 9,1404.9
45.5132362,9.2116974,Zone 9,1404.9
45.5075193,9.2040168,Zone 9,1405.3
45.5072121,9.2042525,Zone 9,1405.5
45.5086016,9.2058312,Zone 9,1405.4
45.508611,9.2057535,Zone 9,1405.4
45.5085857,9.205681,Zone 9,1405.4
45.507642,9.2064294,Zone 9,1405.4
45.5072075,9.2043205,Zone 9,1405.5
45.5072631,9.2042595,Zone 9,1405.5
45.5085847,9.2058581,Zone 9,1405.4
45.5086101,9.205791,Zone 9,1405.4
45.5085998,9.2057105,Zone 9,1405.4
45.5085631,9.2056623,Zone 9,1405.4
45.5072586,9.2043274,Zone 9,1405.5
45.5075744,9.2055295,Zone 9,1405.4
45.5068634,9.2064542,Zone 9,1405.6
45.5056885,9.206591,Zone 9,1405.6
45.5058041,9.2066031,Zone 9,1405.6
45.482397,9.1865722,Zone 9,1407
45.4836221,9.1874313,Zone 9,1406.5
45.4836041,9.1874523,Zone 9,1406.5
45.5024596,9.1566743,Zone 9,1406
45.502438,9.1581427,Zone 9,1405.9
45.5022486,9.1590208,Zone 9,1405.9
45.5029027,9.1591269,Zone 9,1405.7
45.5175204,9.2135999,Zone 9,1404.7
45.5021892,9.159309,Zone 9,1405.9
45.5025802,9.1648535,Zone 9,1405.6
45.5142616,9.2087825,Zone 9,1404.9
45.5142737,9.2082048,Zone 9,1404.9
45.5142539,9.2082236,Zone 9,1404.9
45.5286819,9.1632537,Zone 9,1404.9
45.5012234,9.1557857,Zone 9,1406
45.501491,9.1558704,Zone 9,1406
45.5018784,9.1556194,Zone 9,1406
45.5020357,9.1591628,Zone 9,1405.9
45.5172936,9.1876402,Zone 9,1404.4
45.5044432,9.1656141,Zone 9,1405.6
45.5152419,9.213733,Zone 9,1404.8
45.5030218,9.1703916,Zone 9,1405.4
45.4806283,9.1926619,Zone 9,1407.4
45.4804826,9.1924902,Zone 9,1407.3
45.4828056,9.188078,Zone 9,1406.6
45.4899138,9.1895328,Zone 9,1406.3
45.4891965,9.187255,Zone 9,1406.2
45.4886851,9.1875528,Zone 9,1406.3
45.5144217,9.2070661,Zone 9,1404.8
45.5176347,9.1937421,Zone 9,1404.4
45.515308,9.1934162,Zone 9,1404.4
45.5155326,9.194406,Zone 9,1404.4
45.5158061,9.1940077,Zone 9,1404.4
45.5156726,9.1940828,Zone 9,1404.4
45.5155218,9.1939537,Zone 9,1404.4
45.5283252,9.1610649,Zone 9,1404.9
45.4866472,9.1942424,Zone 9,1406.8
45.4825552,9.1879861,Zone 9,1406.6
45.5116215,9.1607707,Zone 9,1405.2
45.5116342,9.1606985,Zone 9,1405.2
45.499008,9.191318,Zone 9,1405.7
45.4987228,9.193681,Zone 9,1405.7
45.4962396,9.1927184,Zone 9,1405.9
45.4970425,9.1932776,Zone 9,1405.9
45.4977945,9.1912918,Zone 9,1405.7
45.504385,9.1714114,Zone 9,1405.4
45.5044145,9.1714564,Zone 9,1405.4
45.504446,9.1715013,Zone 9,1405.4
45.5042824,9.1715012,Zone 9,1405.4
45.5043089,9.1715458,Zone 9,1405.4
45.5043648,9.1716368,Zone 9,1405.4
45.5043408,9.1715989,Zone 9,1405.4
45.5043721,9.1715211,Zone 9,1405.4
45.5043276,9.1711532,Zone 9,1405.4
45.5042036,9.1712805,Zone 9,1405.4
45.5043678,9.1712996,Zone 9,1405.4
45.5042804,9.1711911,Zone 9,1405.4
45.5043654,9.1713448,Zone 9,1405.4
45.5043536,9.1712406,Zone 9,1405.4
45.5048366,9.1720131,Zone 9,1405.4
45.5048671,9.1720193,Zone 9,1405.4
45.5048185,9.1721862,Zone 9,1405.4
45.5048331,9.172233,Zone 9,1405.4
45.5045971,9.1718957,Zone 9,1405.4
45.5045844,9.1719543,Zone 9,1405.4
45.5046105,9.1717265,Zone 9,1405.4
45.5043059,9.1712676,Zone 9,1405.4
45.5048379,9.1707931,Zone 9,1405.4
45.5047694,9.1708339,Zone 9,1405.4
45.5046644,9.1708026,Zone 9,1405.4
45.5043836,9.1713289,Zone 9,1405.4
45.504568,9.1708615,Zone 9,1405.4
45.4989663,9.1763781,Zone 9,1405.6
45.4896812,9.1892852,Zone 9,1406.3
45.5224082,9.2150865,Zone 9,1404.6
45.5222541,9.2144857,Zone 9,1404.7
45.5219402,9.2153718,Zone 9,1404.6
45.5221808,9.2149766,Zone 9,1404.7
45.5222902,9.2155409,Zone 9,1404.6
45.5083893,9.1602834,Zone 9,1405.3
45.508671,9.1602382,Zone 9,1405.3
45.5267281,9.1668811,Zone 9,1404.8
45.5166233,9.1581676,Zone 9,1404.9
45.5266003,9.1775555,Zone 9,1404.5
45.5217432,9.1942229,Zone 9,1404.4
45.4857315,9.1909807,Zone 9,1406.6
45.5303525,9.1719421,Zone 9,1404.8
45.5145792,9.1886102,Zone 9,1404.5
45.4990098,9.1885854,Zone 9,1405.5
45.5189778,9.193648,Zone 9,1404.4
45.5144834,9.1524695,Zone 9,1405.3
45.4855277,9.192918,Zone 9,1406.8
45.5154109,9.1757817,Zone 9,1404.4
45.5015403,9.1956648,Zone 9,1405.6
45.5190977,9.1958949,Zone 9,1404.4
45.5245702,9.2104563,Zone 9,1404.6
45.5286065,9.1669614,Zone 9,1404.8
45.5106541,9.1727482,Zone 9,1404.9
45.4980007,9.1937158,Zone 9,1405.7
45.4927625,9.1854133,Zone 9,1405.8
45.4892367,9.1909174,Zone 9,1406.5
45.5076225,9.1750201,Zone 9,1404.9
45.5076141,9.174063,Zone 9,1404.9
45.5144039,9.1915073,Zone 9,1404.5
45.5139466,9.1767069,Zone 9,1404.5
45.5147082,9.1567597,Zone 9,1405.1
45.4904561,9.181428,Zone 9,1405.9
45.5171397,9.1564415,Zone 9,1405
45.5199839,9.152622,Zone 9,1405
45.5008876,9.1895236,Zone 9,1405.3
45.5064707,9.172461,Zone 9,1405.2
45.5191084,9.2069664,Zone 9,1404.6
45.5163021,9.2041637,Zone 9,1404.6
45.5282338,9.2101322,Zone 9,1404.6
45.5252249,9.1833467,Zone 9,1404.4
45.5267692,9.1648983,Zone 9,1404.9
45.5120474,9.206281,Zone 9,1405.1
45.5131563,9.2050391,Zone 9,1404.8
45.5069279,9.1808066,Zone 9,1404.9
45.5041942,9.1776465,Zone 9,1405.2
45.5155701,9.1939889,Zone 9,1404.4
45.5146936,9.1975422,Zone 9,1404.7
45.5150625,9.1967168,Zone 9,1404.4
45.5191359,9.1730302,Zone 9,1404.5
45.4948133,9.1735571,Zone 9,1405.9
45.5023852,9.1649172,Zone 9,1405.8
45.4989841,9.165489,Zone 9,1405.9
45.5036932,9.1694602,Zone 9,1405.5
45.5040022,9.1691975,Zone 9,1405.5
45.5012312,9.196123,Zone 9,1405.6
45.5157627,9.1661628,Zone 9,1404.7
45.5165503,9.1715491,Zone 9,1404.5
45.5182395,9.1705766,Zone 9,1404.6
45.5172719,9.1699968,Zone 9,1404.6
45.5221321,9.1642619,Zone 9,1404.8
45.4920557,9.1870961,Zone 9,1406
45.5041426,9.1779864,Zone 9,1405.2
45.5041656,9.1779971,Zone 9,1405.2
45.5041916,9.1778891,Zone 9,1405.2
45.5041792,9.1778803,Zone 9,1405.2
45.5039469,9.1780292,Zone 9,1405.2
45.5044198,9.1753874,Zone 9,1405.3
45.4985265,9.194473,Zone 9,1405.7
45.4993349,9.1945629,Zone 9,1405.7
45.4978083,9.1934524,Zone 9,1405.7
45.4975677,9.1935678,Zone 9,1405.7
45.4975879,9.1935805,Zone 9,1405.7
45.4976034,9.1935879,Zone 9,1405.7
45.4976574,9.1934337,Zone 9,1405.7
45.4976664,9.1934082,Zone 9,1405.7
45.4976842,9.1933405,Zone 9,1405.7
45.4976913,9.1933116,Zone 9,1405.7
45.4976509,9.1934578,Zone 9,1405.7
45.4976739,9.1933767,Zone 9,1405.7
45.4977265,9.1936603,Zone 9,1405.7
45.4984325,9.1935316,Zone 9,1405.7
45.4984175,9.1939647,Zone 9,1405.7
45.4983911,9.1937904,Zone 9,1405.7
45.4982558,9.1939111,Zone 9,1405.7
45.4982774,9.193958,Zone 9,1405.7
45.4982652,9.1939299,Zone 9,1405.7
45.4983827,9.1940077,Zone 9,1405.7
45.4984062,9.1939929,Zone 9,1405.7
45.498425,9.1938387,Zone 9,1405.7
45.4984099,9.1938105,Zone 9,1405.7
45.4983235,9.1937837,Zone 9,1405.7
45.4983,9.1937958,Zone 9,1405.7
45.498284,9.1938159,Zone 9,1405.7
45.4982727,9.1938454,Zone 9,1405.7
45.4978036,9.1934846,Zone 9,1405.7
45.4970384,9.1935249,Zone 9,1405.9
45.4970685,9.1919679,Zone 9,1405.9
45.4971287,9.1917211,Zone 9,1405.9
45.4969524,9.1919712,Zone 9,1405.9
45.4963014,9.1924131,Zone 9,1405.9
45.4982783,9.1940331,Zone 9,1405.7
45.4964998,9.1932486,Zone 9,1405.9
45.4964679,9.1929871,Zone 9,1405.9
45.4965543,9.1922736,Zone 9,1405.9
45.5145,9.2120661,Zone 9,1404.9
45.5214235,9.1960882,Zone 9,1404.4
45.5216504,9.1960185,Zone 9,1404.4
45.5064757,9.1630237,Zone 9,1405.4
45.4945106,9.1917962,Zone 9,1406.1
45.4947325,9.191587,Zone 9,1406.1
45.4946535,9.1912866,Zone 9,1406.1
45.4940838,9.1909915,Zone 9,1406.1
45.4932264,9.1910318,Zone 9,1406.1
45.4931578,9.1912973,Zone 9,1406.1
45.492841,9.1913831,Zone 9,1406.1
45.4930525,9.1915776,Zone 9,1406.1
45.4931287,9.1909566,Zone 9,1406.1
45.4938431,9.1910666,Zone 9,1406.1
45.4932568,9.1907756,Zone 9,1406.1
45.4933249,9.1905936,Zone 9,1406.1
45.4929989,9.1907528,Zone 9,1406.1
45.4929858,9.1906214,Zone 9,1406.1
45.4926943,9.1902137,Zone 9,1406.1
45.4923672,9.1900367,Zone 9,1406.3
45.4918463,9.1898194,Zone 9,1406.1
45.4915117,9.1892695,Zone 9,1406.1
45.4914872,9.1889825,Zone 9,1406.1
45.4912767,9.189069,Zone 9,1406.1
45.4909372,9.1891381,Zone 9,1406.1
45.4908855,9.1891381,Zone 9,1406.1
45.4908329,9.1891488,Zone 9,1406.1
45.4908075,9.1891555,Zone 9,1406.1
45.4907981,9.1893205,Zone 9,1406.1
45.4908357,9.1893379,Zone 9,1406.1
45.4909598,9.1893125,Zone 9,1406.1
45.4909748,9.1892011,Zone 9,1406.1
45.490752,9.189287,Zone 9,1406.1
45.4907219,9.1892575,Zone 9,1406.1
45.4907295,9.1891931,Zone 9,1406.1
45.4907586,9.1891743,Zone 9,1406.1
45.4906743,9.189212,Zone 9,1406.1
45.4914308,9.1896719,Zone 9,1406.1
45.4915756,9.1899642,Zone 9,1406.1
45.4915248,9.1904765,Zone 9,1406.3
